"ID","Bifidobacterium asteroides","Bifidobacterium coryneforme","Bifidobacterium polysaccharolyticum","Bifidobacterium sp1.","Bifidobacterium sp2.","Bombilactobacillus mellifer","Bombilactobacillus mellis","Lactobacillus apis","Lactobacillus helsingborgensis","Lactobacillus kullabergensis","Lactobacillus melliventris","Treatment"
"2-11_5",6.94152568279937,0,10.5407301060963,9.52362284982614,8.04106135635029,6.54920826002061,0,13.1867388115459,14.1791340130284,11.8426799088587,8.08836707112864,"A6-B6"
"2-11_6",9.18142021673885,0,11.026026534093,9.42399052001293,11.171224449633,9.61663559795532,7.49110471587146,13.9974573818963,15.1250906616221,14.0896648199933,14.063718824165,"A6-B6"
"2-11_7",8.06545098011902,0,10.1098450994775,9.52488259875632,8.76589069826011,0,8.06545098011902,12.4634820540922,14.7995960552228,12.6251467222297,9.88987941553557,"A6-B6"
"2-11_8",8.50027283114042,3.52299290764051,9.9408454225264,9.56738702699896,7.96593640348923,6.9492576623426,10.3335645423817,12.1820968711142,13.1182503890895,11.9045358588251,10.3108954670319,"A6-B6"
"2-12_1",13.9986004607791,0,14.1140776781991,14.0283478041732,0,0,0,17.2177689812413,18.1517302196785,17.9682268117356,19.460761872172,"B6-A6"
"2-12_2",7.8317009254356,0,9.05409334677205,8.05409334677205,0,4.24673842471444,0,12.1476052326952,12.8577632220218,14.187786031055,14.5641510384793,"B6-A6"
"2-12_3",10.2235760267942,9.34910690887804,9.08607250304425,10.464584126298,9.9340694095992,0,0,15.2994197847777,17.6740374919269,14.9138915276616,16.9711587283344,"B6-A6"
"2-12_4",13.4386607033879,8.68377320122447,13.4911281232821,13.8536982026668,10.6837732012245,7.68377320122446,0,16.3807407274588,15.5479593458787,17.9505597419194,18.2818257013861,"B6-A6"
"2-12_5",15.5880950019475,15.679068661995,16.0637325122303,16.0850610216708,17.8498839411828,12.7721780663864,7.18721556566529,18.1216436062921,17.6599064049081,17.6103314758124,18.4783862649871,"B6-A6"
"2-12_6",10.3797955445065,0,9.20987054306419,9.9468361372304,9.62490804234304,8.20987054306419,0,15.0532682150473,15.2303875604047,13.9241160607303,15.181414097015,"B6-A6"
"2-12_7",6.33273681585049,0,7.43707347566522,8.16055584046781,0,0,0,12.5171163020634,9.85001250906007,11.8773149331893,13.8389452051572,"B6-A6"
"2-12_8",11.2293006576015,9.50347562104048,10.5034756210405,12.0884381217616,0,11.1953533256781,0,14.7159252391293,14.9245694202394,14.3383112795202,15.8226266312573,"B6-A6"
"2-12_9",13.1518242974716,0,12.7798555200846,11.8623176802766,0,11.2773551795555,0,16.4539439112788,17.2041453326017,17.2354244990895,18.5735066395094,"B6-A6"
"2-9_1",13.729128781737,12.0770520851573,15.7774918032984,14.7932591191567,13.729128781737,10.8546596638209,13.439622164542,18.1369759028094,20.9022380396466,17.708489015678,19.2195238738588,"A6-0"
"2-9_2",7.60136800253213,0,9.27943990764477,8.60136800253213,7.86440240836593,6.60136800253213,8.60136800253213,12.868154543227,15.7551733386112,13.3748369304373,4.27943990764477,"A6-0"
"2-9_3",12.5822213222765,11.9447914016612,13.8833908569971,13.1671838229977,13.4187225899936,11.7748664002189,13.6575094495808,16.8543511840457,18.3485135877122,16.7026443623013,16.8912103614564,"A6-0"
"2-9_4",8.69826000858085,5.62025749657957,10.351199303118,10.4161167797993,7.80788449975535,7.45033249513726,10.8210199019445,12.5886042953095,14.6561257445344,14.8663382756965,13.2713091877585,"A6-0"
"2-9_5",13.2970044109015,0,15.1217204936205,13.9842169698706,12.8066787843184,9.736289456427,14.0290712056548,17.177573728354,19.5084390472115,17.8573048573884,9.99932386226079,"A6-0"
"2-9_6",2,0,2.8073549220576,1,0,0,0,12.3826240265749,13.612177385881,6.02236781302845,8.66533591718518,"A6-0"
"2-9_7",4.46752432802138,0,7.48382614035048,8.08490830643492,5.43435746408618,4.59305521010524,8.25602022282767,11.2393138900953,13.5106759229374,11.7368635589267,13.1404317736033,"A6-0"
"2-9_8",11.5359032398775,13.331083447989,13.3064213937547,11.9720023546841,11.3553309942356,9.03340289934828,10.7703684935145,17.1865326582476,18.5232508597876,17.1999844577162,14.9402934949568,"A6-0"
